Timestamp,Texture1,Texture2,Texture3,Texture4,Texture5,Texture6,Texture7,Texture8
2023-09-20 11:04:56.692,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00
2023-09-20 11:04:56.905,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00
2023-09-20 11:04:57.117,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:57.328,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:04:57.534,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:04:57.743,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:04:57.955,0.00,0.00,0.00,0.12,0.88,0.00,0.00,0.00
2023-09-20 11:04:58.169,0.00,0.00,0.00,0.12,0.88,0.00,0.00,0.00
2023-09-20 11:04:58.376,0.00,0.00,0.00,0.12,0.88,0.00,0.00,0.00
2023-09-20 11:04:58.585,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:58.793,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:58.994,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:59.203,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:59.404,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:59.613,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:04:59.815,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:00.017,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:00.219,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:00.428,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:00.631,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:00.835,0.00,0.00,0.00,0.20,0.80,0.00,0.00,0.00
2023-09-20 11:05:01.038,0.00,0.04,0.00,0.65,0.30,0.00,0.00,0.00
2023-09-20 11:05:01.241,0.00,0.04,0.00,0.65,0.30,0.00,0.00,0.00
2023-09-20 11:05:01.451,0.00,0.04,0.00,0.65,0.30,0.00,0.00,0.00
2023-09-20 11:05:01.653,0.00,0.04,0.00,0.65,0.30,0.00,0.00,0.00
2023-09-20 11:05:01.856,0.00,0.04,0.00,0.65,0.30,0.00,0.00,0.00
2023-09-20 11:05:02.060,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:02.268,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:02.472,0.00,0.00,0.00,0.81,0.19,0.00,0.00,0.00
2023-09-20 11:05:02.672,0.00,0.00,0.00,0.23,0.77,0.00,0.00,0.00
2023-09-20 11:05:02.879,0.00,0.00,0.00,0.23,0.77,0.00,0.00,0.00
2023-09-20 11:05:03.090,0.00,0.00,0.00,0.23,0.77,0.00,0.00,0.00
2023-09-20 11:05:03.300,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:03.507,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:03.709,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:03.911,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:04.121,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:04.327,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:04.531,0.00,0.43,0.00,0.30,0.26,0.00,0.00,0.00
2023-09-20 11:05:04.738,0.00,0.43,0.00,0.30,0.26,0.00,0.00,0.00
2023-09-20 11:05:04.941,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:05.148,0.00,0.43,0.00,0.30,0.26,0.00,0.00,0.00
2023-09-20 11:05:05.351,0.00,0.13,0.00,0.48,0.38,0.00,0.00,0.00
2023-09-20 11:05:05.560,0.00,0.15,0.00,0.00,0.85,0.00,0.00,0.00
2023-09-20 11:05:05.770,0.00,0.13,0.00,0.48,0.38,0.00,0.00,0.00
2023-09-20 11:05:05.979,0.00,0.13,0.00,0.48,0.38,0.00,0.00,0.00
2023-09-20 11:05:06.187,0.00,0.19,0.00,0.14,0.67,0.00,0.00,0.00
2023-09-20 11:05:06.390,0.00,0.61,0.00,0.18,0.20,0.00,0.00,0.00
2023-09-20 11:05:06.591,0.00,0.38,0.00,0.31,0.31,0.00,0.00,0.00
2023-09-20 11:05:06.799,0.00,0.06,0.00,0.07,0.86,0.00,0.00,0.00
2023-09-20 11:05:07.003,0.00,0.04,0.00,0.05,0.91,0.00,0.00,0.00
2023-09-20 11:05:07.209,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:07.415,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:07.620,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:07.822,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:08.027,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:08.230,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:08.431,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:08.634,0.00,0.00,0.00,0.46,0.54,0.00,0.00,0.00
2023-09-20 11:05:08.837,0.00,0.00,0.00,0.46,0.54,0.00,0.00,0.00
2023-09-20 11:05:09.037,0.00,0.00,0.00,0.24,0.76,0.00,0.00,0.00
2023-09-20 11:05:09.240,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:09.445,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:09.647,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:09.848,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:10.049,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:10.251,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:10.452,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:10.655,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:10.860,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:11.062,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:11.272,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:11.473,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:11.681,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:11.889,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:12.099,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:05:12.302,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:05:12.502,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:05:12.711,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:12.915,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:13.119,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:13.328,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:13.537,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:13.740,0.00,0.07,0.00,0.66,0.26,0.00,0.00,0.00
2023-09-20 11:05:13.941,0.00,0.00,0.00,0.36,0.64,0.00,0.00,0.00
2023-09-20 11:05:14.143,0.00,0.16,0.00,0.00,0.84,0.00,0.00,0.00
2023-09-20 11:05:14.347,0.00,0.16,0.00,0.00,0.84,0.00,0.00,0.00
2023-09-20 11:05:14.556,0.00,0.84,0.00,0.00,0.16,0.00,0.00,0.00
2023-09-20 11:05:14.768,0.00,0.95,0.00,0.00,0.05,0.00,0.00,0.00
2023-09-20 11:05:14.969,0.00,0.74,0.00,0.00,0.26,0.00,0.00,0.00
2023-09-20 11:05:15.173,0.00,0.30,0.00,0.00,0.70,0.00,0.00,0.00
2023-09-20 11:05:15.378,0.00,0.22,0.00,0.00,0.78,0.00,0.00,0.00
2023-09-20 11:05:15.579,0.00,0.12,0.00,0.00,0.88,0.00,0.00,0.00
2023-09-20 11:05:15.783,0.00,0.19,0.00,0.00,0.81,0.00,0.00,0.00
2023-09-20 11:05:15.986,0.00,0.20,0.00,0.00,0.80,0.00,0.00,0.00
2023-09-20 11:05:16.189,0.00,0.03,0.00,0.00,0.97,0.00,0.00,0.00
2023-09-20 11:05:16.389,0.00,0.20,0.00,0.00,0.80,0.00,0.00,0.00
2023-09-20 11:05:16.594,0.00,0.04,0.00,0.00,0.96,0.00,0.00,0.00
2023-09-20 11:05:16.800,0.00,0.04,0.00,0.00,0.96,0.00,0.00,0.00
2023-09-20 11:05:17.004,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:17.206,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:17.409,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:17.618,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:17.824,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:18.034,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:18.980,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:19.181,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:19.382,0.00,0.07,0.00,0.00,0.93,0.00,0.00,0.00
2023-09-20 11:05:19.592,0.00,0.28,0.00,0.00,0.72,0.00,0.00,0.00
2023-09-20 11:05:19.796,0.00,0.36,0.00,0.00,0.64,0.00,0.00,0.00
2023-09-20 11:05:20.003,0.00,0.24,0.00,0.00,0.76,0.00,0.00,0.00
2023-09-20 11:05:20.207,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:20.410,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:20.615,0.00,0.00,0.00,0.64,0.36,0.00,0.00,0.00
2023-09-20 11:05:20.820,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:21.028,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:21.233,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:21.437,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:21.645,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:21.855,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:22.061,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:22.270,0.00,0.00,0.00,0.64,0.36,0.00,0.00,0.00
2023-09-20 11:05:22.472,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00
2023-09-20 11:05:22.678,0.00,0.36,0.00,0.05,0.57,0.00,0.00,0.00
2023-09-20 11:05:22.882,0.00,0.36,0.00,0.05,0.57,0.00,0.00,0.00
2023-09-20 11:05:23.084,0.00,0.12,0.00,0.00,0.88,0.00,0.00,0.00
2023-09-20 11:05:23.292,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00
2023-09-20 11:05:23.497,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00
2023-09-20 11:05:23.702,0.00,0.44,0.00,0.00,0.56,0.00,0.00,0.00
2023-09-20 11:05:23.904,0.00,0.44,0.00,0.00,0.56,0.00,0.00,0.00
2023-09-20 11:05:24.106,0.00,0.20,0.00,0.00,0.80,0.00,0.00,0.00
2023-09-20 11:05:24.316,0.00,0.40,0.00,0.15,0.44,0.00,0.00,0.00
2023-09-20 11:05:24.523,0.00,0.02,0.00,0.80,0.18,0.00,0.00,0.00
2023-09-20 11:05:24.729,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:24.933,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:25.137,0.00,0.00,0.00,0.96,0.04,0.00,0.00,0.00
2023-09-20 11:05:25.341,0.00,0.00,0.00,0.02,0.98,0.00,0.00,0.00
2023-09-20 11:05:25.546,0.00,0.21,0.00,0.00,0.79,0.00,0.00,0.00
2023-09-20 11:05:25.752,0.00,0.15,0.00,0.11,0.42,0.00,0.33,0.00
2023-09-20 11:05:25.954,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:26.164,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:26.374,0.00,0.00,0.00,0.39,0.00,0.00,0.61,0.00
2023-09-20 11:05:26.584,0.00,0.00,0.00,0.50,0.22,0.00,0.28,0.00
2023-09-20 11:05:26.785,0.00,0.13,0.00,0.00,0.87,0.00,0.00,0.00
2023-09-20 11:05:26.991,0.00,0.32,0.00,0.00,0.68,0.00,0.00,0.00
2023-09-20 11:05:27.201,0.00,0.15,0.00,0.00,0.85,0.00,0.00,0.00
2023-09-20 11:05:27.408,0.00,0.03,0.00,0.00,0.97,0.00,0.00,0.00
2023-09-20 11:05:27.613,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:27.817,0.00,0.19,0.00,0.00,0.81,0.00,0.00,0.00
2023-09-20 11:05:28.022,0.00,0.42,0.00,0.00,0.58,0.00,0.00,0.00
2023-09-20 11:05:28.226,0.00,0.11,0.00,0.00,0.89,0.00,0.00,0.00
2023-09-20 11:05:28.429,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:28.632,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:28.833,0.00,0.00,0.00,0.90,0.10,0.00,0.00,0.00
2023-09-20 11:05:29.042,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:29.250,0.00,0.00,0.00,0.49,0.51,0.00,0.00,0.00
2023-09-20 11:05:29.457,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:29.662,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:29.865,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:30.071,0.00,0.42,0.00,0.00,0.58,0.00,0.00,0.00
2023-09-20 11:05:30.279,0.00,0.11,0.00,0.44,0.44,0.00,0.00,0.00
2023-09-20 11:05:30.482,0.00,0.62,0.00,0.00,0.38,0.00,0.00,0.00
2023-09-20 11:05:30.684,0.00,0.02,0.00,0.00,0.98,0.00,0.00,0.00
2023-09-20 11:05:30.892,0.00,0.76,0.00,0.00,0.24,0.00,0.00,0.00
2023-09-20 11:05:31.094,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:31.303,0.00,0.00,0.00,0.21,0.79,0.00,0.00,0.00
2023-09-20 11:05:31.508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:31.712,0.00,0.00,0.00,0.04,0.96,0.00,0.00,0.00
2023-09-20 11:05:31.912,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:32.121,0.00,0.00,0.00,0.47,0.53,0.00,0.00,0.00
2023-09-20 11:05:32.327,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:32.531,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:32.736,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00
2023-09-20 11:05:32.938,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:33.139,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:33.346,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:33.550,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:33.752,0.00,0.87,0.00,0.00,0.13,0.00,0.00,0.00
2023-09-20 11:05:33.954,0.00,0.87,0.00,0.00,0.13,0.00,0.00,0.00
2023-09-20 11:05:34.156,0.00,0.59,0.00,0.00,0.41,0.00,0.00,0.00
2023-09-20 11:05:34.357,0.00,0.83,0.00,0.00,0.17,0.00,0.00,0.00
2023-09-20 11:05:34.563,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00
2023-09-20 11:05:34.767,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00
2023-09-20 11:05:34.974,0.00,0.48,0.00,0.00,0.52,0.00,0.00,0.00
2023-09-20 11:05:35.176,0.00,0.69,0.00,0.00,0.31,0.00,0.00,0.00
2023-09-20 11:05:35.386,0.00,0.69,0.00,0.00,0.31,0.00,0.00,0.00
2023-09-20 11:05:35.587,0.00,0.42,0.00,0.00,0.58,0.00,0.00,0.00
2023-09-20 11:05:35.787,0.00,0.99,0.00,0.00,0.01,0.00,0.00,0.00
2023-09-20 11:05:35.995,0.00,0.56,0.00,0.00,0.44,0.00,0.00,0.00
2023-09-20 11:05:36.198,0.00,0.55,0.00,0.00,0.45,0.00,0.00,0.00
2023-09-20 11:05:36.406,0.00,0.64,0.00,0.00,0.36,0.00,0.00,0.00
2023-09-20 11:05:36.612,0.00,0.53,0.00,0.00,0.47,0.00,0.00,0.00
2023-09-20 11:05:36.819,0.00,0.96,0.00,0.00,0.04,0.00,0.00,0.00
2023-09-20 11:05:37.022,0.00,0.35,0.00,0.00,0.65,0.00,0.00,0.00
2023-09-20 11:05:37.225,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:37.428,0.00,0.79,0.00,0.00,0.21,0.00,0.00,0.00
2023-09-20 11:05:37.634,0.00,0.57,0.00,0.00,0.43,0.00,0.00,0.00
2023-09-20 11:05:37.838,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:38.043,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:38.244,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:38.447,0.00,0.84,0.00,0.00,0.16,0.00,0.00,0.00
2023-09-20 11:05:38.651,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:38.859,0.00,0.45,0.00,0.00,0.55,0.00,0.00,0.00
2023-09-20 11:05:39.061,0.00,0.78,0.00,0.00,0.22,0.00,0.00,0.00
2023-09-20 11:05:39.265,0.00,0.31,0.00,0.00,0.69,0.00,0.00,0.00
2023-09-20 11:05:39.468,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:39.675,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:05:39.878,0.00,0.00,0.00,0.47,0.53,0.00,0.00,0.00
2023-09-20 11:05:40.079,0.00,0.00,0.00,0.89,0.11,0.00,0.00,0.00
2023-09-20 11:05:40.283,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:40.490,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:40.691,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:40.891,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:41.096,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:41.297,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:41.498,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:41.705,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:41.911,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:42.111,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:05:42.312,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:06:27.543,0.00,0.39,0.00,0.00,0.61,0.00,0.00,0.00
2023-09-20 11:06:27.747,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:27.948,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:28.148,0.00,0.04,0.00,0.00,0.96,0.00,0.00,0.00
2023-09-20 11:06:28.350,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:28.557,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:28.769,0.00,0.00,0.00,0.09,0.91,0.00,0.00,0.00
2023-09-20 11:06:28.974,0.00,0.00,0.00,0.15,0.85,0.00,0.00,0.00
2023-09-20 11:06:29.183,0.00,0.00,0.00,0.55,0.45,0.00,0.00,0.00
2023-09-20 11:06:29.395,0.00,0.00,0.00,0.24,0.76,0.00,0.00,0.00
2023-09-20 11:06:29.605,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:29.813,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:30.018,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:30.223,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:30.429,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:30.630,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:30.843,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:31.053,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:31.263,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:31.472,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:31.676,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:31.888,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:32.094,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:32.303,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:32.516,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:32.720,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:32.923,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:33.126,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:33.334,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:33.544,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:33.744,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:33.948,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:34.151,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:34.363,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:34.573,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:34.786,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:34.998,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:35.201,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:35.412,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:35.617,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:35.823,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:36.031,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:36.243,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:36.445,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:36.647,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:36.851,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:37.054,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:37.263,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:37.471,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:37.681,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:37.894,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:38.105,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:38.306,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:38.512,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:38.724,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:38.926,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:39.132,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:39.346,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:39.547,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:39.750,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:39.955,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:40.158,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:40.367,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:40.581,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2023-09-20 11:06:40.789,0.00,0.00,0.00,0.41,0.59,0.00,0.00,0.00
2023-09-20 11:06:40.998,0.00,0.00,0.00,0.05,0.95,0.00,0.00,0.00
2023-09-20 11:06:41.206,0.00,0.00,0.00,0.96,0.04,0.00,0.00,0.00
2023-09-20 11:06:41.415,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:06:41.615,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:06:41.821,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:06:42.032,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2023-09-20 11:06:42.240,0.00,0.51,0.00,0.00,0.49,0.00,0.00,0.00
2023-09-20 11:06:42.446,0.00,0.48,0.00,0.00,0.52,0.00,0.00,0.00
2023-09-20 11:06:42.658,0.00,0.13,0.00,0.00,0.87,0.00,0.00,0.00
2023-09-20 11:06:42.862,0.00,0.30,0.00,0.00,0.70,0.00,0.00,0.00
2023-09-20 11:06:43.078,0.00,0.15,0.00,0.00,0.85,0.00,0.00,0.00
