Time,X,Y,Z
2023-09-20 10:58:04.751,39.71664,31.11947,42.73819
2023-09-20 10:58:04.965,39.80411,31.06479,42.78162
2023-09-20 10:58:05.179,39.25672,31.13556,42.51252
2023-09-20 10:58:05.389,38.67495,31.22683,42.24545
2023-09-20 10:58:05.599,38.14445,31.36097,42.02286
2023-09-20 10:58:05.801,37.82238,31.39035,41.87596
2023-09-20 10:58:06.016,38.24491,31.37601,42.07478
2023-09-20 10:58:06.229,39.0044,31.19341,42.41743
2023-09-20 10:58:06.442,39.69351,31.12274,42.73544
2023-09-20 10:58:06.655,39.47086,31.14433,42.6282
2023-09-20 10:58:06.868,38.97861,31.14383,42.3994
2023-09-20 10:58:07.076,38.74952,31.22145,42.29756
2023-09-20 10:58:07.279,38.64556,31.24917,42.25599
2023-09-20 10:58:07.493,38.60411,31.25874,42.23915
2023-09-20 10:58:07.699,38.5482,31.27007,42.21568
2023-09-20 10:58:07.905,38.50476,31.28299,42.19813
2023-09-20 10:58:08.119,38.50405,31.28316,42.19792
2023-09-20 10:58:08.330,38.50779,31.28323,42.19973
2023-09-20 10:58:08.531,38.37904,31.30671,42.14495
2023-09-20 10:58:08.743,37.86491,31.39383,41.91805
2023-09-20 10:58:08.945,37.43167,31.46897,41.70673
2023-09-20 10:58:09.148,37.21045,31.67968,41.56406
2023-09-20 10:58:09.349,36.90733,31.84209,41.46264
2023-09-20 10:58:09.562,36.3955,31.92625,41.24302
2023-09-20 10:58:09.776,35.92099,31.916,41.06421
2023-09-20 10:58:09.980,35.65024,31.96829,41.03002
2023-09-20 10:58:10.197,35.28839,31.93093,40.99791
2023-09-20 10:58:10.397,34.85465,31.89423,40.91893
2023-09-20 10:58:10.613,34.40829,32.06072,40.80985
2023-09-20 10:58:10.813,33.94317,32.13027,40.62345
2023-09-20 10:58:11.025,33.67075,32.35513,40.5091
2023-09-20 10:58:11.237,33.26616,32.51355,40.36322
2023-09-20 10:58:11.452,32.78546,32.67326,40.19355
2023-09-20 10:58:11.653,32.37487,32.84475,40.07146
2023-09-20 10:58:11.868,32.02934,33.04568,39.93903
2023-09-20 10:58:12.078,31.77759,33.24053,39.94151
2023-09-20 10:58:12.282,31.52591,33.43851,39.79747
2023-09-20 10:58:12.489,31.20148,33.5127,39.6371
2023-09-20 10:58:12.691,30.86838,33.6941,39.42974
2023-09-20 10:58:12.893,30.545,33.85199,39.1523
2023-09-20 10:58:13.108,30.15711,34.02028,38.90678
2023-09-20 10:58:13.314,29.78312,34.23523,38.70906
2023-09-20 10:58:13.521,29.61735,34.33205,38.80524
2023-09-20 10:58:13.725,29.40384,34.50727,38.85936
2023-09-20 10:58:13.927,29.21009,34.66015,38.83963
2023-09-20 10:58:14.129,29.07843,34.81271,38.76964
2023-09-20 10:58:14.340,28.94339,34.95872,38.59895
2023-09-20 10:58:14.543,28.74744,35.13409,38.44189
2023-09-20 10:58:14.748,28.52649,35.32458,38.35063
2023-09-20 10:58:14.952,28.20906,35.43313,38.18164
2023-09-20 10:58:15.161,27.93033,35.56239,38.02321
2023-09-20 10:58:15.366,27.75562,35.75034,37.8596
2023-09-20 10:58:15.566,27.6667,35.78102,37.74523
2023-09-20 10:58:15.773,27.39313,35.80411,37.48694
2023-09-20 10:58:15.978,27.09062,35.89315,37.28718
2023-09-20 10:58:16.186,26.77069,36.07446,37.05288
2023-09-20 10:58:16.395,26.34189,36.23061,36.79346
2023-09-20 10:58:16.605,25.86364,36.44493,36.56201
2023-09-20 10:58:16.810,25.37542,36.66999,36.33045
2023-09-20 10:58:17.023,25.05582,36.88559,36.06285
2023-09-20 10:58:17.233,24.71343,37.01341,35.75118
2023-09-20 10:58:17.439,24.18534,37.18816,35.51773
2023-09-20 10:58:17.645,23.74892,37.42501,35.34792
2023-09-20 10:58:17.849,23.25532,37.59127,35.14421
2023-09-20 10:58:18.059,23.71767,37.4743,35.38543
2023-09-20 10:58:18.274,24.16567,37.25304,35.5796
2023-09-20 10:58:18.478,24.67988,37.07457,35.78979
2023-09-20 10:58:18.684,25.17955,36.93239,35.94882
2023-09-20 10:58:18.889,25.60146,36.70274,36.13801
2023-09-20 10:58:19.099,26.10597,36.46868,36.37246
2023-09-20 10:58:19.307,26.53044,36.23792,36.56493
2023-09-20 10:58:19.513,26.97236,36.01814,36.77258
2023-09-20 10:58:19.730,27.40325,35.80421,36.97509
2023-09-20 10:58:19.936,27.8524,35.55438,37.18797
2023-09-20 10:58:20.143,28.19787,35.55146,37.34428
2023-09-20 10:58:20.346,28.54489,35.32233,37.51494
2023-09-20 10:58:20.549,28.72975,35.47703,37.51362
2023-09-20 10:58:20.752,28.51817,35.26503,37.2895
2023-09-20 10:58:20.957,28.39851,35.29675,37.2138
2023-09-20 10:58:21.162,28.29422,35.36747,37.11959
2023-09-20 10:58:21.376,27.92839,35.44038,36.91909
2023-09-20 10:58:21.584,27.57171,35.69931,36.77809
2023-09-20 10:58:21.791,27.80449,35.59414,36.88908
2023-09-20 10:58:22.006,27.92086,35.47306,36.94558
2023-09-20 10:58:22.212,27.88871,35.4936,36.93685
2023-09-20 10:58:22.420,27.84839,35.52262,36.9263
2023-09-20 10:58:22.626,27.83851,35.52298,36.93208
2023-09-20 10:58:22.832,27.85374,35.51003,36.95323
2023-09-20 10:58:23.036,27.84998,35.50241,36.96677
2023-09-20 10:58:23.242,27.61809,35.63431,36.88151
2023-09-20 10:58:23.445,27.20955,35.85217,36.68025
2023-09-20 10:58:23.655,26.74921,36.09381,36.45264
2023-09-20 10:58:23.865,26.29959,36.35224,36.24553
2023-09-20 10:58:24.074,25.78475,36.58504,36.04095
2023-09-20 10:58:24.284,25.29152,36.83317,35.8476
2023-09-20 10:58:24.485,24.79764,37.023,35.63111
2023-09-20 10:58:24.693,24.19485,37.22562,35.37994
2023-09-20 10:58:24.902,23.72619,37.48637,35.17273
2023-09-20 10:58:25.111,23.30819,37.65517,34.97669
2023-09-20 10:58:25.319,22.71064,37.81221,34.683
2023-09-20 10:58:25.524,22.08745,37.97166,34.37183
2023-09-20 10:58:25.737,21.42868,38.15183,34.0325
2023-09-20 10:58:25.946,20.85352,38.31437,33.73008
2023-09-20 10:58:26.156,20.14532,38.40316,33.37873
2023-09-20 10:58:26.363,19.43801,38.52234,33.03546
2023-09-20 10:58:26.578,18.83494,38.73274,32.7388
2023-09-20 10:58:26.785,18.36334,38.99501,32.53428
2023-09-20 10:58:26.994,18.05718,39.24398,32.6233
2023-09-20 10:58:27.200,17.8025,39.44301,32.71702
2023-09-20 10:58:27.403,17.38553,39.61329,32.67231
2023-09-20 10:58:27.619,17.18206,39.66068,32.6888
2023-09-20 10:58:27.826,16.94138,39.70894,32.643
2023-09-20 10:58:28.036,16.59302,39.73574,32.69807
2023-09-20 10:58:28.242,16.07139,39.81,32.67747
2023-09-20 10:58:28.448,15.60799,39.92187,32.37711
2023-09-20 10:58:28.662,15.16092,40.04845,31.99977
2023-09-20 10:58:28.871,14.58654,40.16348,31.6805
2023-09-20 10:58:29.084,13.91251,40.32983,31.37259
2023-09-20 10:58:29.295,13.86967,40.37716,31.35148
2023-09-20 10:58:29.503,14.00878,40.3229,31.41761
2023-09-20 10:58:29.707,14.22368,40.25928,31.52139
2023-09-20 10:58:29.916,14.65126,40.17519,31.71203
2023-09-20 10:58:30.119,15.12667,40.04988,31.92901
2023-09-20 10:58:30.332,15.62562,39.92636,32.21689
2023-09-20 10:58:30.539,15.994,39.85704,32.66748
2023-09-20 10:58:30.747,16.49187,39.62614,33.05825
2023-09-20 10:58:30.960,17.05886,39.35378,33.40046
2023-09-20 10:58:31.169,17.67326,39.34908,33.67513
2023-09-20 10:58:31.372,18.22929,38.96887,33.93363
2023-09-20 10:58:31.584,18.8865,38.83291,34.23817
2023-09-20 10:58:31.792,19.56702,38.6436,34.55792
2023-09-20 10:58:32.002,20.25946,38.51284,34.88272
2023-09-20 10:58:32.212,20.91925,38.28553,35.18839
2023-09-20 10:58:32.420,21.55899,38.06328,35.487
2023-09-20 10:58:32.630,22.19172,37.93586,35.79605
2023-09-20 10:58:32.833,22.79491,37.73647,36.10019
2023-09-20 10:58:33.049,23.47569,37.56873,36.42209
2023-09-20 10:58:33.259,24.02225,37.3298,36.69559
2023-09-20 10:58:33.474,24.65133,37.19278,37.01947
2023-09-20 10:58:33.693,25.16071,37.07858,37.25886
2023-09-20 10:58:33.906,25.55326,36.91827,37.42702
2023-09-20 10:58:34.107,26.06541,36.54026,37.62266
2023-09-20 10:58:34.320,26.77067,36.05912,37.79062
2023-09-20 10:58:34.526,27.30515,35.99757,37.99739
2023-09-20 10:58:34.738,27.60266,35.9203,38.11965
2023-09-20 10:58:34.949,28.04133,35.65068,38.30679
2023-09-20 10:58:35.159,28.32668,35.46045,38.41031
2023-09-20 10:58:35.360,28.38902,35.3996,38.40981
2023-09-20 10:58:35.566,28.42148,35.38806,38.42639
2023-09-20 10:58:35.776,28.45396,35.37449,38.44326
2023-09-20 10:58:35.988,28.48795,35.36285,38.46058
2023-09-20 10:58:36.193,28.52502,35.34704,38.47977
2023-09-20 10:58:36.407,28.56969,35.33052,38.50277
2023-09-20 10:58:36.609,28.61651,35.30753,38.52784
2023-09-20 10:58:36.820,28.67587,35.26503,38.55486
2023-09-20 10:58:37.032,28.78885,35.14832,38.57995
2023-09-20 10:58:37.233,28.91827,35.00761,38.5691
2023-09-20 10:58:37.446,28.97715,34.99847,38.59181
2023-09-20 10:58:37.647,29.02631,34.9873,38.60982
2023-09-20 10:58:37.859,29.07241,34.97431,38.62635
2023-09-20 10:58:38.069,29.11704,34.95836,38.6422
2023-09-20 10:58:38.269,29.1624,34.93144,38.66345
2023-09-20 10:58:38.486,29.23734,34.86282,38.72009
2023-09-20 10:58:38.688,29.32868,34.71359,38.82401
2023-09-20 10:58:38.902,29.50633,34.46661,38.93388
2023-09-20 10:58:39.109,29.68704,34.34941,38.93108
2023-09-20 10:58:39.323,29.80247,34.26431,38.83663
2023-09-20 10:58:39.530,29.89504,34.20213,38.80077
2023-09-20 10:58:39.744,29.98106,34.15875,38.80406
2023-09-20 10:58:39.954,30.04961,34.12539,38.83304
2023-09-20 10:58:40.161,30.10408,34.09857,38.86088
2023-09-20 10:58:40.370,30.15875,34.06816,38.88899
2023-09-20 10:58:40.570,30.21126,34.04082,38.91587
2023-09-20 10:58:40.784,30.26856,34.01363,38.94463
2023-09-20 10:58:40.985,30.32174,33.98842,38.9715
2023-09-20 10:58:41.196,30.37797,33.96132,38.99984
2023-09-20 10:58:41.410,30.43613,33.93537,39.02886
2023-09-20 10:58:41.617,30.49152,33.90693,39.0571
2023-09-20 10:58:41.823,30.54728,33.88207,39.08575
2023-09-20 10:58:42.031,30.60312,33.85505,39.1146
2023-09-20 10:58:42.237,30.66109,33.82945,39.14421
2023-09-20 10:58:42.451,30.72145,33.80138,39.17549
2023-09-20 10:58:42.652,30.7795,33.77391,39.20516
2023-09-20 10:58:42.854,30.84266,33.75241,39.23133
2023-09-20 10:58:43.066,30.90894,33.7314,39.25892
2023-09-20 10:58:43.277,30.97379,33.70688,39.28536
2023-09-20 10:58:43.487,31.03807,33.6865,39.31212
2023-09-20 10:58:43.697,31.10066,33.66356,39.33792
2023-09-20 10:58:43.913,31.16331,33.6394,39.3641
2023-09-20 10:58:44.115,31.2199,33.61448,39.38801
2023-09-20 10:58:44.330,31.28102,33.59,39.41384
2023-09-20 10:58:44.531,31.33734,33.56274,39.43726
2023-09-20 10:58:44.740,31.39575,33.53683,39.46168
2023-09-20 10:58:44.944,31.45378,33.51265,39.48622
2023-09-20 10:58:45.148,31.51032,33.48867,39.50966
2023-09-20 10:58:45.354,31.5565,33.4656,39.52912
2023-09-20 10:58:45.567,31.60285,33.4566,39.55017
2023-09-20 10:58:45.786,31.6545,33.45847,39.57476
2023-09-20 10:58:46.008,31.71444,33.45293,39.60117
2023-09-20 10:58:46.221,31.77112,33.44012,39.62418
2023-09-20 10:58:46.429,31.82413,33.42329,39.64568
2023-09-20 10:58:46.631,31.87181,33.40194,39.66515
2023-09-20 10:58:46.837,31.9191,33.37554,39.68495
2023-09-20 10:58:47.045,31.97441,33.33371,39.71045
2023-09-20 10:58:47.248,32.06871,33.24389,39.75579
2023-09-20 10:58:47.454,32.21847,33.0436,39.82993
2023-09-20 10:58:47.662,32.33062,32.94669,39.94382
2023-09-20 10:58:47.866,32.44149,32.85244,40.05159
2023-09-20 10:58:48.073,32.55388,32.75641,40.1641
2023-09-20 10:58:48.283,32.66471,32.67492,40.25683
2023-09-20 10:58:48.497,32.74008,32.6496,40.29863
2023-09-20 10:58:48.702,32.80517,32.63186,40.32395
2023-09-20 10:58:48.911,32.87083,32.61297,40.34905
2023-09-20 10:58:49.125,32.93861,32.59339,40.37549
2023-09-20 10:58:49.330,33.00347,32.57484,40.40032
2023-09-20 10:58:49.546,33.06416,32.55859,40.42375
2023-09-20 10:58:49.747,33.12935,32.53814,40.44904
2023-09-20 10:58:49.958,33.19929,32.52701,40.48024
2023-09-20 10:58:50.161,33.26058,32.51111,40.50798
2023-09-20 10:58:50.368,33.32003,32.4908,40.53514
2023-09-20 10:58:50.570,33.3751,32.45521,40.56047
2023-09-20 10:58:50.770,33.4338,32.44334,40.58731
2023-09-20 10:58:50.981,33.49082,32.41437,40.61272
2023-09-20 10:58:51.198,33.5506,32.38598,40.6396
2023-09-20 10:58:51.403,33.60408,32.35906,40.66315
2023-09-20 10:58:51.607,33.62831,32.34314,40.67352
2023-09-20 10:58:51.813,33.63769,32.33855,40.67762
2023-09-20 10:58:52.020,33.66839,32.32285,40.69183
2023-09-20 10:58:52.225,33.69031,32.31125,40.70118
2023-09-20 10:58:52.435,33.7428,32.28505,40.72394
2023-09-20 10:58:52.639,33.79737,32.25513,40.74722
2023-09-20 10:58:52.853,33.85495,32.21955,40.77358
2023-09-20 10:58:53.057,33.92514,32.16194,40.805
2023-09-20 10:58:53.260,34.02755,32.05396,40.84467
2023-09-20 10:58:53.467,34.10072,32.04795,40.87814
2023-09-20 10:58:53.671,34.1693,32.0298,40.90826
2023-09-20 10:58:53.885,34.23904,32.00177,40.93762
2023-09-20 10:58:54.088,34.31129,31.99868,40.97037
2023-09-20 10:58:54.288,34.38244,31.99099,41.00254
2023-09-20 10:58:54.502,34.45742,31.98875,41.03715
2023-09-20 10:58:54.713,34.52934,31.98214,41.06958
2023-09-20 10:58:54.915,34.59388,31.96959,41.09813
2023-09-20 10:58:55.123,34.65438,31.94904,41.12405
2023-09-20 10:58:55.330,34.71148,31.92609,41.1487
2023-09-20 10:58:55.540,34.77529,31.92023,41.17818
2023-09-20 10:58:55.755,34.84231,31.91701,41.21004
2023-09-20 10:58:55.958,34.86473,31.91424,41.22086
2023-09-20 10:58:56.159,34.87619,31.91283,41.22635
2023-09-20 10:58:56.368,34.93167,31.90677,41.25291
2023-09-20 10:58:56.573,35.00548,31.89425,41.28786
2023-09-20 10:58:56.773,35.07963,31.87856,41.32198
2023-09-20 10:58:56.977,35.14645,31.86387,41.35212
2023-09-20 10:58:57.187,35.20727,31.85674,41.38025
2023-09-20 10:58:57.402,35.27397,31.84469,41.40996
2023-09-20 10:58:57.616,35.33919,31.82816,41.43755
2023-09-20 10:58:57.825,35.39866,31.80435,41.46127
2023-09-20 10:58:58.037,35.45786,31.76909,41.48562
2023-09-20 10:58:58.245,35.54,31.70237,41.52784
2023-09-20 10:58:58.454,35.54018,31.68405,41.56632
2023-09-20 10:58:58.658,35.5319,31.66731,41.60486
2023-09-20 10:58:58.860,35.51832,31.64211,41.64929
2023-09-20 10:58:59.069,35.50401,31.60804,41.6963
2023-09-20 10:58:59.315,35.50002,31.58062,41.74377
2023-09-20 10:58:59.543,35.50469,31.58612,41.78465
2023-09-20 10:58:59.808,35.52657,31.58117,41.83609
2023-09-20 10:59:00.008,35.53004,31.58566,41.89385
2023-09-20 10:59:00.222,35.55322,31.57617,41.95832
2023-09-20 10:59:00.447,35.60188,31.58153,42.02288
2023-09-20 10:59:00.647,35.65963,31.59631,42.07233
2023-09-20 10:59:00.857,35.73162,31.61259,42.1139
2023-09-20 10:59:01.060,35.80533,31.62871,42.14828
2023-09-20 10:59:01.271,35.88225,31.64432,42.18289
2023-09-20 10:59:01.491,35.96212,31.65989,42.21885
2023-09-20 10:59:01.692,36.02891,31.66593,42.24927
2023-09-20 10:59:01.898,36.08478,31.66479,42.28236
2023-09-20 10:59:02.105,36.13858,31.65829,42.31994
2023-09-20 10:59:02.308,36.19036,31.64685,42.35906
2023-09-20 10:59:02.523,36.24077,31.62917,42.40382
2023-09-20 10:59:02.727,36.28766,31.61061,42.44517
2023-09-20 10:59:02.931,36.33205,31.58816,42.48694
2023-09-20 10:59:03.141,36.37896,31.56312,42.53046
2023-09-20 10:59:03.343,36.42885,31.53033,42.58166
2023-09-20 10:59:03.548,36.46347,31.51238,42.61726
2023-09-20 10:59:03.750,36.46003,31.51204,42.61509
2023-09-20 10:59:03.953,36.4645,31.51633,42.61685
2023-09-20 10:59:04.160,36.46924,31.52072,42.61785
2023-09-20 10:59:04.368,36.47557,31.52472,42.61926
2023-09-20 10:59:04.575,36.48038,31.53084,42.61947
2023-09-20 10:59:04.779,36.48563,31.53534,42.62038
2023-09-20 10:59:04.981,36.49601,31.5429,42.62434
2023-09-20 10:59:05.189,36.49697,31.54186,42.62298
2023-09-20 10:59:05.397,36.50545,31.55124,42.6233
2023-09-20 10:59:05.602,36.51986,31.56089,42.62766
2023-09-20 10:59:05.806,36.52563,31.56273,42.62706
2023-09-20 10:59:06.009,36.53841,31.573,42.62893
2023-09-20 10:59:06.213,36.55515,31.58505,42.63261
2023-09-20 10:59:06.428,36.58913,31.60351,42.64603
2023-09-20 10:59:06.632,36.63086,31.62458,42.6638
2023-09-20 10:59:06.833,36.68853,31.64492,42.68906
2023-09-20 10:59:07.045,36.74623,31.65606,42.71503
2023-09-20 10:59:07.252,36.75594,31.65752,42.71941
2023-09-20 10:59:07.459,36.76574,31.65827,42.72388
2023-09-20 10:59:07.662,36.78071,31.65895,42.73076
2023-09-20 10:59:07.865,36.79674,31.65931,42.73818
2023-09-20 10:59:08.073,36.80843,31.65937,42.74361
2023-09-20 10:59:08.281,36.82369,31.65922,42.7507
2023-09-20 10:59:08.482,36.90475,31.65486,42.78827
2023-09-20 10:59:08.696,36.99107,31.64706,42.82804
2023-09-20 10:59:08.905,37.07567,31.63996,42.86687
2023-09-20 10:59:09.111,37.10726,31.63697,42.88139
2023-09-20 10:59:09.315,37.11226,31.63676,42.88372
2023-09-20 10:59:09.524,37.11738,31.63656,42.8861
2023-09-20 10:59:09.725,37.12234,31.63624,42.88825
2023-09-20 10:59:09.932,37.12742,31.63596,42.89061
2023-09-20 10:59:10.153,37.13287,31.63556,42.89296
2023-09-20 10:59:10.356,37.16672,31.63177,42.90871
2023-09-20 10:59:10.564,37.20697,31.62483,42.92758
2023-09-20 10:59:10.773,37.27486,31.60083,42.96023
2023-09-20 10:59:10.977,37.34057,31.56588,42.99207
2023-09-20 10:59:11.180,37.42105,31.50683,43.02893
2023-09-20 10:59:11.386,37.55602,31.3197,43.07975
2023-09-20 10:59:11.599,37.66867,31.07956,43.12062
2023-09-20 10:59:11.804,37.74345,31.06691,43.153
2023-09-20 10:59:12.015,37.82058,31.05337,43.18669
2023-09-20 10:59:12.216,37.89386,31.04116,43.2188
2023-09-20 10:59:12.427,37.97104,31.02886,43.25272
2023-09-20 10:59:12.636,38.04576,31.03038,43.28826
2023-09-20 10:59:12.850,38.12136,31.03596,43.32529
2023-09-20 10:59:13.061,38.19574,31.04102,43.36142
2023-09-20 10:59:13.261,38.26661,31.04526,43.39547
2023-09-20 10:59:13.467,38.33993,31.04804,43.43012
2023-09-20 10:59:13.681,38.41622,31.0494,43.46583
2023-09-20 10:59:13.888,38.49039,31.04974,43.50034
2023-09-20 10:59:14.090,38.5685,31.0583,43.53601
2023-09-20 10:59:14.290,38.64758,31.06629,43.57196
2023-09-20 10:59:14.497,38.72916,31.0743,43.60906
2023-09-20 10:59:14.699,38.80852,31.08174,43.6453
2023-09-20 10:59:14.911,38.89225,31.08994,43.68352
2023-09-20 10:59:15.125,38.97679,31.0975,43.72219
2023-09-20 10:59:15.328,39.03788,31.11155,43.75848
2023-09-20 10:59:15.540,39.08416,31.12166,43.80769
2023-09-20 10:59:15.747,39.15032,31.12524,43.85972
2023-09-20 10:59:15.961,39.2338,31.14066,43.8755
2023-09-20 10:59:16.168,39.31386,31.13838,43.88587
2023-09-20 10:59:16.373,39.35862,31.13012,43.89333
2023-09-20 10:59:16.574,39.39985,31.11909,43.90262
2023-09-20 10:59:16.785,39.43315,31.1086,43.912
2023-09-20 10:59:16.998,39.51665,31.0661,43.94133
2023-09-20 10:59:17.209,39.59679,31.01012,43.97861
2023-09-20 10:59:17.413,39.70641,30.90764,44.02777
2023-09-20 10:59:17.624,39.77562,30.88359,44.06092
2023-09-20 10:59:17.842,39.85332,30.86289,44.10059
2023-09-20 10:59:18.044,39.92702,30.8413,44.1386
2023-09-20 10:59:18.248,40.00159,30.83762,44.17348
2023-09-20 10:59:18.462,40.07398,30.82597,44.20775
2023-09-20 10:59:18.663,40.13818,30.80658,44.23864
2023-09-20 10:59:18.864,40.19971,30.78409,44.26863
2023-09-20 10:59:19.073,40.25928,30.76295,44.29762
2023-09-20 10:59:19.277,40.31776,30.74218,44.32587
2023-09-20 10:59:19.480,40.37297,30.72299,44.35252
2023-09-20 10:59:19.699,40.4192,30.70449,44.37589
2023-09-20 10:59:19.902,40.4735,30.68022,44.40479
2023-09-20 10:59:20.104,40.53424,30.65265,44.43676
2023-09-20 10:59:20.309,40.59738,30.62237,44.46978
2023-09-20 10:59:20.523,40.67871,30.5622,44.50576
2023-09-20 10:59:20.733,40.74794,30.54014,44.53903
2023-09-20 10:59:20.937,40.81558,30.52077,44.57212
2023-09-20 10:59:21.141,40.88378,30.50292,44.60545
2023-09-20 10:59:21.351,40.9533,30.48237,44.63967
2023-09-20 10:59:21.557,41.02535,30.46273,44.67498
2023-09-20 10:59:21.765,41.10585,30.44382,44.71399
2023-09-20 10:59:21.971,41.18959,30.43696,44.75292
2023-09-20 10:59:22.186,41.27731,30.43071,44.79353
2023-09-20 10:59:22.398,41.363,30.42625,44.83315
2023-09-20 10:59:22.603,41.44584,30.42266,44.87139
2023-09-20 10:59:22.812,41.52684,30.41867,44.90873
2023-09-20 10:59:23.012,41.59766,30.40725,44.94136
2023-09-20 10:59:23.218,41.66747,30.38888,44.97422
2023-09-20 10:59:23.444,41.74434,30.36872,45.01029
2023-09-20 10:59:23.648,41.81364,30.34997,45.0428
2023-09-20 10:59:23.877,41.89122,30.32807,45.07923
2023-09-20 10:59:24.105,41.96854,30.30703,45.11551
2023-09-20 10:59:24.324,42.04474,30.28471,45.1513
2023-09-20 10:59:24.544,42.12361,30.26417,45.18809
2023-09-20 10:59:24.756,42.20171,30.24866,45.22412
2023-09-20 10:59:24.959,42.27654,30.23281,45.25859
2023-09-20 10:59:25.171,42.35493,30.21791,45.29447
2023-09-20 10:59:25.385,42.43444,30.20431,45.33088
2023-09-20 10:59:25.615,42.51938,30.18779,45.36967
2023-09-20 10:59:25.823,42.59406,30.14864,45.40374
2023-09-20 10:59:26.029,42.67161,30.15463,45.43996
2023-09-20 10:59:26.229,42.74266,30.13766,45.47266
2023-09-20 10:59:26.443,42.81789,30.11883,45.50725
2023-09-20 10:59:26.644,42.88845,30.10281,45.53974
2023-09-20 10:59:26.851,42.96712,30.08063,45.57771
2023-09-20 10:59:27.058,43.0396,30.06405,45.61058
2023-09-20 10:59:27.266,43.1122,30.04596,45.6436
2023-09-20 10:59:27.471,43.18348,30.02694,45.67603
2023-09-20 10:59:27.681,43.25559,30.00789,45.70871
2023-09-20 10:59:27.881,43.32475,29.98969,45.74006
2023-09-20 10:59:28.083,43.3941,29.97159,45.77151
2023-09-20 10:59:28.287,43.46419,29.95336,45.80329
2023-09-20 10:59:28.508,43.54016,29.93383,45.83778
2023-09-20 10:59:28.713,43.60952,29.91278,45.86912
2023-09-20 10:59:28.916,43.67851,29.89479,45.90052
2023-09-20 10:59:29.123,43.74845,29.87471,45.93229
2023-09-20 10:59:29.341,43.82249,29.85462,45.96597
2023-09-20 10:59:29.544,43.89117,29.83379,45.99717
2023-09-20 10:59:29.751,43.96099,29.81337,46.02893
2023-09-20 10:59:29.955,44.03007,29.79383,46.06033
2023-09-20 10:59:30.165,44.10223,29.77447,46.09328
2023-09-20 10:59:30.367,44.1717,29.75707,46.12449
2023-09-20 10:59:30.575,44.24319,29.73578,46.15614
2023-09-20 10:59:30.789,44.3172,29.71869,46.18915
2023-09-20 10:59:30.991,44.3863,29.69826,46.2197
2023-09-20 10:59:31.192,44.4553,29.67964,46.25034
2023-09-20 10:59:31.405,44.52892,29.66167,46.28309
2023-09-20 10:59:31.631,44.60651,29.64197,46.31757
2023-09-20 10:59:31.864,44.68665,29.62076,46.35311
2023-09-20 10:59:32.069,44.75708,29.60217,46.38435
2023-09-20 10:59:32.269,44.82583,29.58342,46.41478
2023-09-20 10:59:32.470,44.89533,29.56579,46.44573
2023-09-20 10:59:32.680,44.96716,29.54662,46.47755
2023-09-20 10:59:32.887,45.03886,29.52766,46.50934
2023-09-20 10:59:33.091,45.10961,29.50891,46.54067
2023-09-20 10:59:33.299,45.18174,29.48966,46.57249
2023-09-20 10:59:33.507,45.25453,29.47287,46.60484
2023-09-20 10:59:33.716,45.32735,29.45399,46.63702
2023-09-20 10:59:33.924,45.39979,29.43628,46.66913
2023-09-20 10:59:34.136,45.47378,29.41755,46.70193
2023-09-20 10:59:34.343,45.54681,29.3996,46.7343
2023-09-20 10:59:34.546,45.61906,29.38325,46.76632
2023-09-20 10:59:34.758,45.69479,29.36626,46.79978
2023-09-20 10:59:34.977,45.77301,29.35022,46.83451
2023-09-20 10:59:35.178,45.84518,29.33334,46.86633
2023-09-20 10:59:35.382,45.93653,29.28501,46.91411
2023-09-20 10:59:35.592,46.01553,29.29311,46.95138
2023-09-20 10:59:35.799,46.09029,29.27586,46.9851
2023-09-20 10:59:36.006,46.16614,29.26062,47.01926
2023-09-20 10:59:36.211,46.24152,29.24463,47.05316
2023-09-20 10:59:36.412,46.31533,29.2302,47.08657
2023-09-20 10:59:36.619,46.39146,29.21497,47.12109
2023-09-20 10:59:36.834,46.47049,29.19958,47.15696
2023-09-20 10:59:37.042,46.54782,29.1845,47.19205
2023-09-20 10:59:37.253,46.62823,29.17139,47.22847
2023-09-20 10:59:37.461,46.70728,29.15968,47.26431
2023-09-20 10:59:37.671,46.78716,29.1475,47.3005
2023-09-20 10:59:37.877,46.87526,29.13264,47.3437
2023-09-20 10:59:38.084,46.95372,29.11993,47.37975
2023-09-20 10:59:38.287,47.03122,29.10745,47.41537
2023-09-20 10:59:38.496,47.11175,29.09492,47.4523
2023-09-20 10:59:38.698,47.1899,29.08425,47.48814
2023-09-20 10:59:38.910,47.27343,29.07272,47.52646
2023-09-20 10:59:39.124,47.35756,29.06257,47.56542
2023-09-20 10:59:39.337,47.44199,29.05302,47.60468
2023-09-20 10:59:39.547,47.52604,29.04351,47.64373
2023-09-20 10:59:39.762,47.61361,29.03631,47.68433
2023-09-20 10:59:39.976,47.70135,29.03024,47.72499
2023-09-20 10:59:40.179,47.78431,29.02459,47.76346
2023-09-20 10:59:40.383,47.86739,29.0189,47.80198
2023-09-20 10:59:40.585,47.9501,29.01323,47.84032
2023-09-20 10:59:40.798,48.03784,29.00802,47.88099
2023-09-20 10:59:41.008,48.12501,29.0062,47.92147
2023-09-20 10:59:41.215,48.21101,29.00425,47.9614
2023-09-20 10:59:41.427,48.29905,29.00242,48.00228
2023-09-20 10:59:41.639,48.38996,29.00171,48.04457
